ds,article,y,unit_price
2022-07-17,TARTE FRUITS 4P,3.0,10.0
2022-07-17,TARTE FRUITS 6P,1.0,14.0
2022-07-17,TARTELETTE FRAISE,3.0,3.5
2022-07-17,TROPEZIENNE,2.0,2.2
2022-07-17,VIK BREAD,12.0,2.7
2022-07-18,BAGUETTE GRAINE,8.0,1.4
2022-07-18,BOULE POLKA,2.0,1.8
2022-07-18,CHOU CHANTILLY,3.0,2.2
2022-07-18,DEMI PAIN,1.0,0.7
2022-07-18,FLAN,2.0,2.2
2022-07-18,GD FAR BRETON,4.0,7.5
2022-07-18,GD KOUIGN AMANN,3.0,9.0
2022-07-18,GRAND FAR BRETON,2.0,7.5
2022-07-18,PALET BRETON,2.0,1.6
2022-07-18,PARIS BREST,1.0,2.2
2022-07-18,PLAT 7.60E,7.0,7.599999999999999
2022-07-18,PLAT 8.30E,4.0,8.3
2022-07-18,PT NANTAIS,2.0,3.5
2022-07-18,SPECIAL BREAD KG,2.0,5.2
2022-07-18,SUCETTE,1.0,0.3
2022-07-18,TARTELETTE FRAISE,4.0,3.5
2022-07-18,TROPEZIENNE,2.0,2.2
2022-07-18,VIK BREAD,15.0,2.7
2022-07-19,12 MACARON,1.0,10.0
2022-07-19,BAGUETTE GRAINE,6.0,1.4
2022-07-19,CARAMEL NOIX,1.0,2.4
2022-07-19,CHOCOLAT,2.0,1.5
2022-07-19,DEMI PAIN,1.0,0.7
2022-07-19,DIVERS BOULANGERIE,2.0,1.0
2022-07-19,DIVERS CONFISERIE,4.0,3.0
2022-07-19,DIVERS PATISSERIE,1.0,6.0
2022-07-19,DIVERS VIENNOISERIE,2.0,6.0
2022-07-19,GD KOUIGN AMANN,4.0,9.0
2022-07-19,GRAND FAR BRETON,7.0,7.5
2022-07-19,MACARON,12.0,1.0
2022-07-19,MILLES FEUILLES,4.0,2.3
2022-07-19,NOIX JAPONAISE,2.0,2.3
2022-07-19,PALET BRETON,3.0,1.6000000000000003
2022-07-19,PARIS BREST,1.0,2.2
2022-07-19,PLAT 7.00,4.0,7.0
2022-07-19,PLAT 7.60E,2.0,7.6
2022-07-19,PLAT 8.30E,1.0,8.3
2022-07-19,PT NANTAIS,4.0,3.5
2022-07-19,SACHET DE CROUTON,3.0,1.6
2022-07-19,SUCETTE,4.0,0.3
2022-07-19,VIK BREAD,13.0,2.7
2022-07-20,BAGUETTE GRAINE,7.0,1.4
2022-07-20,BOULE POLKA,2.0,1.8
2022-07-20,CARAMEL NOIX,1.0,2.4
2022-07-20,DIVERS CONFISERIE,4.0,3.0
2022-07-20,DIVERS PATISSERIE,1.0,3.0
2022-07-20,FLAN,5.0,2.2
2022-07-20,FLAN ABRICOT,3.0,2.3
2022-07-20,GD KOUIGN AMANN,2.0,9.0
2022-07-20,GRAND FAR BRETON,6.0,7.5
2022-07-20,MILLES FEUILLES,2.0,2.3
2022-07-20,PALET BRETON,1.0,1.6
2022-07-20,PLAT 7.00,3.0,7.0
2022-07-20,PLAT 7.60E,6.0,7.599999999999999
2022-07-20,PLAT 8.30E,1.0,8.3
2022-07-20,PT NANTAIS,2.0,3.5
2022-07-20,SACHET VIENNOISERIE,3.0,4.0
2022-07-20,SPECIAL BREAD KG,2.0,5.2
2022-07-20,SUCETTE,3.0,0.3
2022-07-20,TROPEZIENNE,2.0,2.2
2022-07-20,VIK BREAD,11.0,2.7
2022-07-21,12 MACARON,1.0,10.0
2022-07-21,ARMORICAIN,2.0,2.5
2022-07-21,BAGUETTE GRAINE,8.0,1.4
2022-07-21,BOULE POLKA,1.0,1.8
2022-07-21,DEMI PAIN,1.0,0.7
2022-07-21,DIVERS CONFISERIE,3.0,3.0
2022-07-21,DIVERS VIENNOISERIE,1.0,2.4
2022-07-21,FLAN,2.0,2.2
2022-07-21,FLAN ABRICOT,2.0,2.3
2022-07-21,GD FAR BRETON,3.0,7.5
2022-07-21,GD KOUIGN AMANN,1.0,9.0
2022-07-21,GRAND FAR BRETON,4.0,7.5
2022-07-21,MILLES FEUILLES,1.0,2.3
2022-07-21,PALET BRETON,2.0,1.6
2022-07-21,PARIS BREST,3.0,2.2
2022-07-21,PLAT 7.00,2.0,7.0
2022-07-21,PT NANTAIS,3.0,3.5
2022-07-21,SPECIAL BREAD KG,2.0,5.2
2022-07-21,SUCETTE,10.0,0.3
2022-07-21,TARTELETTE FRAISE,2.0,3.5
2022-07-21,TROPEZIENNE,2.0,2.2
2022-07-21,VIK BREAD,14.0,2.7
2022-07-22,BAGUETTE GRAINE,4.0,1.4
2022-07-22,BOULE POLKA,2.0,1.8
2022-07-22,CHOCOLAT,1.0,1.5
2022-07-22,DEMI PAIN,1.0,0.7
2022-07-22,DIVERS CONFISERIE,1.0,3.0
2022-07-22,DIVERS VIENNOISERIE,2.0,2.8
2022-07-22,ECLAIR FRAISE PISTACHE,4.0,2.5
2022-07-22,FLAN,4.0,2.2
2022-07-22,FLAN ABRICOT,3.0,2.3
2022-07-22,FRAISIER,2.0,3.5
2022-07-22,GRAND FAR BRETON,4.0,7.5
2022-07-22,GRANDE SUCETTE,1.0,0.6
2022-07-22,MILLES FEUILLES,1.0,2.3
2022-07-22,PALET BRETON,4.0,1.6
2022-07-22,PLAT 7.60E,1.0,7.6
2022-07-22,PLAT 8.30E,2.0,8.3
2022-07-22,PT NANTAIS,1.0,3.5
2022-07-22,SACHET VIENNOISERIE,1.0,4.0
2022-07-22,SPECIAL BREAD KG,2.0,5.2
2022-07-22,TARTE FRAISE 4PER,1.0,14.0
2022-07-22,TARTE FRAISE 6P,1.0,21.0
2022-07-22,TARTE FRUITS 4P,2.0,10.0
2022-07-22,TARTELETTE FRAISE,3.0,3.5
2022-07-22,TRAITEUR,2.0,2.25
2022-07-22,VIK BREAD,15.0,2.7
2022-07-23,BAGUETTE GRAINE,8.0,1.3999999999999997
2022-07-23,BOULE POLKA,2.0,1.8
2022-07-23,CARAMEL NOIX,2.0,2.4
2022-07-23,DEMI PAIN,1.0,0.7
2022-07-23,DIVERS BOULANGERIE,1.0,1.0
2022-07-23,DIVERS VIENNOISERIE,1.0,1.2
2022-07-23,FLAN,5.0,2.2
2022-07-23,FLAN ABRICOT,1.0,2.3
2022-07-23,GD KOUIGN AMANN,8.0,9.0
2022-07-23,GRAND FAR BRETON,13.0,7.5
2022-07-23,GRANDE SUCETTE,2.0,0.6
2022-07-23,MACARON,6.0,1.0
2022-07-23,MILLES FEUILLES,2.0,2.3
2022-07-23,PALET BRETON,3.0,1.6
2022-07-23,PLAQUE TARTE 25P,2.0,35.0
2022-07-23,PLAT 7.00,1.0,7.0
2022-07-23,PT NANTAIS,1.0,3.5
2022-07-23,ROYAL 4P,1.0,14.0
2022-07-23,SPECIAL BREAD KG,2.0,5.2
2022-07-23,TARTE FINE,2.0,7.0
2022-07-23,TARTE FRAISE 4PER,2.0,14.0
2022-07-23,TARTE FRAISE 6P,2.0,21.0
2022-07-23,TARTE FRUITS 4P,1.0,10.0
2022-07-23,TARTE FRUITS 6P,4.0,14.0
2022-07-23,TARTELETTE FRAISE,3.0,3.5
2022-07-23,TRAITEUR,3.0,7.906666666666666
2022-07-23,TROPEZIENNE,1.0,2.2
2022-07-23,VIK BREAD,17.0,2.7
2022-07-24,12 MACARON,1.0,10.0
2022-07-24,BAGUETTE GRAINE,8.0,1.3999999999999997
2022-07-24,BOULE POLKA,2.0,1.8
2022-07-24,CARAMEL NOIX,1.0,2.4
2022-07-24,DIVERS BOISSONS,1.0,2.0
2022-07-24,DIVERS CONFISERIE,3.0,4.0
2022-07-24,FLAN,4.0,2.2
2022-07-24,FRAISIER,4.0,3.5
2022-07-24,GD KOUIGN AMANN,9.0,9.0
2022-07-24,GRAND FAR BRETON,17.0,7.5
2022-07-24,GRANDE SUCETTE,2.0,0.6
2022-07-24,MILLES FEUILLES,6.0,2.3
2022-07-24,NOIX JAPONAISE,7.0,2.3
2022-07-24,PAIN S/SEL,1.0,2.0
2022-07-24,PALET BRETON,4.0,1.6
2022-07-24,PARIS BREST,5.0,2.2
2022-07-24,PLAT 7.60E,1.0,7.6
2022-07-24,PT NANTAIS,14.0,3.5
2022-07-24,ROYAL 4P,3.0,14.0
2022-07-24,SAVARIN,3.0,2.5
2022-07-24,SPECIAL BREAD KG,3.0,5.2
2022-07-24,SUCETTE,4.0,0.3
2022-07-24,TARTE FINE,1.0,7.0
2022-07-24,TARTE FRAISE 4PER,1.0,14.0
2022-07-24,TARTE FRAISE 6P,2.0,21.0
2022-07-24,TARTE FRUITS 4P,2.0,10.0
2022-07-24,TARTELETTE FRAISE,6.0,3.5
2022-07-24,TROPEZIENNE,4.0,2.2
2022-07-24,VIK BREAD,15.0,2.7
2022-07-25,BAGUETTE GRAINE,6.0,1.4
2022-07-25,BOULE POLKA,1.0,1.8
2022-07-25,CARAMEL NOIX,1.0,2.4
2022-07-25,DEMI PAIN,1.0,0.7
2022-07-25,DIVERS VIENNOISERIE,1.0,1.6
2022-07-25,FLAN,2.0,2.2
2022-07-25,FLAN ABRICOT,1.0,2.3
2022-07-25,GD FAR BRETON,4.0,7.5
2022-07-25,GD KOUIGN AMANN,5.0,9.0
2022-07-25,GRAND FAR BRETON,3.0,7.5
2022-07-25,GRANDE SUCETTE,1.0,0.6
2022-07-25,MACARON,7.0,1.0
2022-07-25,MILLES FEUILLES,3.0,2.3
2022-07-25,PARIS BREST,2.0,2.2
2022-07-25,PLAT 7.60E,1.0,7.6
2022-07-25,PLAT 8.30E,2.0,8.3
2022-07-25,PT NANTAIS,5.0,3.5
2022-07-25,SABLE F  P,3.0,1.6
2022-07-25,SAVARIN,1.0,2.5
2022-07-25,SPECIAL BREAD KG,2.0,5.2
2022-07-25,SUCETTE,4.0,0.3
2022-07-25,TRAITEUR,4.0,8.95
2022-07-25,TROPEZIENNE,3.0,2.2
2022-07-25,VIK BREAD,14.0,2.7
2022-07-26,BAGUETTE GRAINE,6.0,1.3999999999999997
2022-07-26,DIVERS BOULANGERIE,2.0,3.0
2022-07-26,DIVERS CONFISERIE,2.0,3.0
2022-07-26,DIVERS PATISSERIE,1.0,60.0
2022-07-26,DIVERS VIENNOISERIE,1.0,1.2
2022-07-26,FLAN,2.0,2.2
2022-07-26,FLAN ABRICOT,2.0,2.3
2022-07-26,GD FAR BRETON,4.0,7.5
2022-07-26,GD KOUIGN AMANN,2.0,9.0
2022-07-26,GRAND FAR BRETON,3.0,7.5
2022-07-26,MACARON,8.0,1.0
2022-07-26,MILLES FEUILLES,4.0,2.3
2022-07-26,PALET BRETON,1.0,1.2
2022-07-26,PARIS BREST,2.0,2.2
2022-07-26,PLAT 7.60E,1.0,7.6
2022-07-26,PLAT 8.30E,2.0,8.3
2022-07-26,PT NANTAIS,3.0,3.5
2022-07-26,SABLE F  P,2.0,1.6
2022-07-26,SACHET VIENNOISERIE,1.0,4.0
2022-07-26,SUCETTE,5.0,0.3
2022-07-26,VIK BREAD,6.0,2.7
2022-07-27,12 MACARON,1.0,10.0
2022-07-27,BAGUETTE GRAINE,7.0,1.4
2022-07-27,BOULE POLKA,2.0,1.8
2022-07-27,CARAMEL NOIX,2.0,2.4
2022-07-27,DEMI PAIN,1.0,0.7
2022-07-27,DIVERS BOULANGERIE,2.0,3.25
2022-07-27,DIVERS CONFISERIE,1.0,3.0
2022-07-27,DIVERS VIENNOISERIE,2.0,16.0
2022-07-27,FLAN,3.0,2.2
2022-07-27,FLAN ABRICOT,1.0,2.3
2022-07-27,GD FAR BRETON,3.0,7.5
2022-07-27,GD KOUIGN AMANN,3.0,9.0
2022-07-27,GRAND FAR BRETON,2.0,7.5
2022-07-27,MILLES FEUILLES,2.0,2.3
2022-07-27,PALET BRETON,2.0,1.2
2022-07-27,PARIS BREST,3.0,2.2
2022-07-27,PLAT 7.00,2.0,7.0
2022-07-27,PLAT 7.60E,4.0,7.6
2022-07-27,PLAT 8.30E,2.0,8.3
2022-07-27,PT NANTAIS,3.0,3.5
2022-07-27,SABLE F  P,3.0,1.6
2022-07-27,SACHET VIENNOISERIE,2.0,4.0
2022-07-27,SUCETTE,1.0,0.3
2022-07-27,TRAITEUR,5.0,8.9
2022-07-27,VIK BREAD,7.0,2.7
2022-07-28,BAGUETTE GRAINE,8.0,1.4
2022-07-28,BOULE POLKA,2.0,1.8
2022-07-28,CARAMEL NOIX,1.0,2.4
2022-07-28,CHOCOLAT,1.0,1.5
2022-07-28,DEMI PAIN,1.0,0.7
2022-07-28,FINANCIER,1.0,0.7
2022-07-28,FLAN,2.0,2.2
2022-07-28,FLAN ABRICOT,3.0,2.3
2022-07-28,GD KOUIGN AMANN,4.0,9.0
2022-07-28,GRAND FAR BRETON,12.0,7.5
2022-07-28,GRANDE SUCETTE,6.0,0.6
2022-07-28,MILLES FEUILLES,4.0,2.3
2022-07-28,NOIX JAPONAISE,4.0,2.3
2022-07-28,PALET BRETON,4.0,1.2
2022-07-28,PARIS BREST,4.0,2.2
2022-07-28,PLAT 7.00,3.0,7.0
2022-07-28,PLAT 7.60E,4.0,7.599999999999999
2022-07-28,PT NANTAIS,7.0,3.5
2022-07-28,SABLE F  P,8.0,1.6000000000000003
2022-07-28,SACHET VIENNOISERIE,1.0,4.0
2022-07-28,SPECIAL BREAD KG,1.0,5.2
2022-07-28,TARTELETTE FRAISE,1.0,3.5
2022-07-28,TROPEZIENNE,3.0,2.2
2022-07-28,VIK BREAD,17.0,2.7
2022-07-29,12 MACARON,2.0,10.0
2022-07-29,BAGUETTE GRAINE,5.0,1.4
2022-07-29,BOULE POLKA,2.0,1.8
2022-07-29,CARAMEL NOIX,1.0,2.4
2022-07-29,CHOCOLAT,1.0,1.5
2022-07-29,DIVERS CONFISERIE,2.0,3.0
2022-07-29,FLAN ABRICOT,2.0,2.3
2022-07-29,GD KOUIGN AMANN,1.0,9.0
2022-07-29,GRAND FAR BRETON,7.0,7.5
2022-07-29,MACARON,4.0,1.0
2022-07-29,MILLES FEUILLES,2.0,2.3
2022-07-29,NOIX JAPONAISE,4.0,2.3
2022-07-29,PALET BRETON,2.0,1.2
2022-07-29,PARIS BREST,5.0,2.2
2022-07-29,PLAT 7.00,1.0,7.0
2022-07-29,PLAT 7.60E,3.0,7.599999999999999
2022-07-29,SABLE F  P,4.0,1.6
2022-07-29,SPECIAL BREAD KG,2.0,5.2
2022-07-29,SUCETTE,3.0,0.3
2022-07-29,TARTE FRUITS 4P,2.0,10.0
2022-07-29,TARTELETTE FRAISE,1.0,3.5
2022-07-29,TROPEZIENNE,2.0,2.2
2022-07-29,VIK BREAD,12.0,2.7
2022-07-30,12 MACARON,1.0,10.0
2022-07-30,BAGUETTE GRAINE,8.0,1.3999999999999997
2022-07-30,BOULE POLKA,1.0,1.8
2022-07-30,CARAMEL NOIX,3.0,2.4
2022-07-30,DIVERS BOULANGERIE,1.0,2.0
2022-07-30,DIVERS CONFISERIE,2.0,3.0
2022-07-30,FLAN,5.0,2.2
2022-07-30,FRAISIER,1.0,3.5
2022-07-30,GD KOUIGN AMANN,3.0,9.0
2022-07-30,GRAND FAR BRETON,7.0,7.5
2022-07-30,GRANDE SUCETTE,3.0,0.6
2022-07-30,MACARON,3.0,1.0
2022-07-30,MILLES FEUILLES,6.0,2.3
2022-07-30,PARIS BREST,2.0,2.2
2022-07-30,PLAT 7.00,2.0,7.0
2022-07-30,PLAT 7.60E,3.0,7.599999999999999
2022-07-30,PLAT 8.30E,1.0,8.3
2022-07-30,PT NANTAIS,6.0,3.5
2022-07-30,SABLE F  P,7.0,1.6
2022-07-30,SPECIAL BREAD KG,2.0,5.2
2022-07-30,SUCETTE,9.0,0.3
2022-07-30,TARTE FRUITS 4P,2.0,10.0
2022-07-30,TARTE FRUITS 6P,1.0,14.0
2022-07-30,TARTELETTE FRAISE,7.0,3.5
2022-07-30,TROPEZIENNE,2.0,2.2
2022-07-30,VIK BREAD,15.0,2.7000000000000006
2022-07-31,12 MACARON,2.0,10.0
2022-07-31,BAGUETTE GRAINE,8.0,1.3999999999999997
2022-07-31,BOULE POLKA,2.0,1.8
2022-07-31,CARAMEL NOIX,3.0,2.4
2022-07-31,DIVERS BOULANGERIE,1.0,2.0
2022-07-31,DIVERS CONFISERIE,2.0,4.5
2022-07-31,FLAN,5.0,2.2
2022-07-31,FRAISIER,2.0,3.5
2022-07-31,GD KOUIGN AMANN,4.0,9.0
2022-07-31,GRAND FAR BRETON,11.0,7.5
2022-07-31,MACARON,10.0,1.0
2022-07-31,MILLES FEUILLES,5.0,2.3
2022-07-31,NOIX JAPONAISE,2.0,2.3
2022-07-31,PARIS BREST,4.0,2.2
2022-07-31,PLAT 7.00,1.0,7.0
2022-07-31,PLAT 7.60E,4.0,7.6
2022-07-31,PLAT 8.30E,1.0,8.3
2022-07-31,PT NANTAIS,4.0,3.5
2022-07-31,ROYAL 6P,1.0,21.0
2022-07-31,SABLE F  P,11.0,1.6
2022-07-31,SAVARIN,6.0,2.5
2022-07-31,SPECIAL BREAD KG,2.0,5.2
2022-07-31,SUCETTE,8.0,0.3
2022-07-31,TARTE FRAISE 6P,2.0,21.0
2022-07-31,TARTE FRUITS 4P,2.0,10.0
2022-07-31,TARTE FRUITS 6P,3.0,14.0
2022-07-31,TARTELETTE FRAISE,12.0,3.5
2022-07-31,VIK BREAD,15.0,2.7
2022-08-01,BAGUETTE GRAINE,7.0,1.3999999999999997
2022-08-01,BOULE POLKA,2.0,1.8
2022-08-01,CARAMEL NOIX,1.0,2.4
2022-08-01,DEMI PAIN,1.0,0.7
2022-08-01,DIVERS PATISSERIE,1.0,3.5
2022-08-01,FLAN ABRICOT,5.0,2.3
2022-08-01,GD FAR BRETON,6.0,7.5
2022-08-01,GD KOUIGN AMANN,4.0,9.0
2022-08-01,GRAND FAR BRETON,1.0,7.5
2022-08-01,GRANDE SUCETTE,1.0,0.6
2022-08-01,MACARON,9.0,1.0
2022-08-01,MILLES FEUILLES,3.0,2.3
2022-08-01,NOIX JAPONAISE,2.0,2.3
2022-08-01,PALET BRETON,2.0,1.2
2022-08-01,PARIS BREST,2.0,2.2
2022-08-01,PLAT 7.60E,4.0,7.6
2022-08-01,PLAT 8.30E,2.0,8.3
2022-08-01,PT NANTAIS,5.0,3.5
2022-08-01,SABLE F  P,3.0,1.6
2022-08-01,SACHET DE CROUTON,1.0,1.6
2022-08-01,SPECIAL BREAD KG,2.0,5.2
2022-08-01,SUCETTE,5.0,0.3
2022-08-01,TARTE FRUITS 4P,1.0,10.0
2022-08-01,TARTELETTE FRAISE,2.0,3.5
2022-08-01,TRAITEUR,2.0,9.15
2022-08-01,TROPEZIENNE,2.0,2.2
2022-08-01,VIK BREAD,15.0,2.7
2022-08-02,12 MACARON,2.0,10.0
2022-08-02,BAGUETTE GRAINE,6.0,1.4
2022-08-02,BOULE POLKA,2.0,1.8
2022-08-02,DIVERS PATISSERIE,6.0,6.0
2022-08-02,FLAN,1.0,2.2
2022-08-02,FLAN ABRICOT,4.0,2.3
2022-08-02,GD FAR BRETON,4.0,7.5
2022-08-02,GD KOUIGN AMANN,4.0,9.0
2022-08-02,GRAND FAR BRETON,6.0,7.5
2022-08-02,MACARON,7.0,1.0
2022-08-02,MILLES FEUILLES,2.0,2.5
2022-08-02,NOIX JAPONAISE,2.0,2.3
2022-08-02,PALET BRETON,2.0,1.2
2022-08-02,PARIS BREST,4.0,2.2
2022-08-02,PLAT 7.00,1.0,7.0
2022-08-02,PLAT 7.60E,2.0,7.6
2022-08-02,PLAT 8.30E,1.0,8.3
2022-08-02,PT NANTAIS,5.0,3.5
2022-08-02,SABLE F  P,5.0,1.6
2022-08-02,SPECIAL BREAD KG,2.0,5.2
2022-08-02,ST HONORE,2.0,3.5
2022-08-02,TARTELETTE FRAISE,2.0,3.5
2022-08-02,VIK BREAD,14.0,2.7
2022-08-03,BAGUETTE GRAINE,6.0,1.4
2022-08-03,DIVERS BOISSONS,1.0,2.0
2022-08-03,DIVERS BOULANGERIE,2.0,3.5
2022-08-03,DIVERS CONFISERIE,1.0,3.0
2022-08-03,DIVERS VIENNOISERIE,2.0,6.0
2022-08-03,FLAN,1.0,2.2
2022-08-03,FLAN ABRICOT,3.0,2.3
2022-08-03,GD FAR BRETON,2.0,7.5
2022-08-03,GD KOUIGN AMANN,3.0,9.0
2022-08-03,GRAND FAR BRETON,2.0,7.5
2022-08-03,GRANDE SUCETTE,2.0,0.6
2022-08-03,MACARON,7.0,1.0
2022-08-03,MILLES FEUILLES,3.0,2.5
2022-08-03,PLAT 7.00,1.0,7.0
2022-08-03,PLAT 7.60E,4.0,7.6
2022-08-03,PT NANTAIS,1.0,3.5
2022-08-03,SPECIAL BREAD KG,1.0,5.2
2022-08-03,SUCETTE,7.0,0.3
2022-08-03,TARTELETTE FRAISE,1.0,3.5
2022-08-03,TROPEZIENNE,1.0,2.2
2022-08-03,VIK BREAD,16.0,2.7
2022-08-04,12 MACARON,2.0,10.0
2022-08-04,BAGUETTE GRAINE,7.0,1.3999999999999997
2022-08-04,BOULE POLKA,1.0,1.8
2022-08-04,CARAMEL NOIX,7.0,2.4
2022-08-04,DIVERS CONFISERIE,2.0,3.0
2022-08-04,FLAN,2.0,2.2
2022-08-04,GD KOUIGN AMANN,4.0,9.0
2022-08-04,GRAND FAR BRETON,5.0,7.5
2022-08-04,MACARON,14.0,1.0
2022-08-04,PALET BRETON,4.0,1.2
2022-08-04,PARIS BREST,2.0,2.2
2022-08-04,PLAT 7.00,4.0,7.0
2022-08-04,PLAT 7.60E,7.0,7.6
2022-08-04,PT NANTAIS,3.0,3.5
2022-08-04,SABLE F  P,4.0,1.6
2022-08-04,SPECIAL BREAD KG,2.0,5.2
2022-08-04,SUCETTE,3.0,0.3
2022-08-04,TARTE FRAISE 6P,1.0,21.0
2022-08-04,TARTELETTE FRAISE,3.0,3.5
2022-08-04,TROPEZIENNE,2.0,2.2
2022-08-04,VIK BREAD,13.0,2.7
2022-08-05,12 MACARON,1.0,10.0
2022-08-05,BAGUETTE GRAINE,5.0,1.4
2022-08-05,CARAMEL NOIX,3.0,2.4
2022-08-05,DIVERS PATISSERIE,1.0,24.0
2022-08-05,FLAN,3.0,2.2
2022-08-05,FLAN ABRICOT,5.0,2.3
2022-08-05,GD KOUIGN AMANN,8.0,9.0
2022-08-05,GRAND FAR BRETON,5.0,7.5
2022-08-05,MACARON,17.0,1.0
2022-08-05,MILLES FEUILLES,1.0,2.5
2022-08-05,PALET BRETON,1.0,1.2
2022-08-05,PARIS BREST,1.0,2.2
2022-08-05,PLAT 8.30E,5.0,8.3
2022-08-05,PT NANTAIS,14.0,3.5
2022-08-05,SABLE F  P,1.0,1.6
2022-08-05,TARTE FRAISE 4PER,2.0,14.0
2022-08-05,TARTE FRUITS 4P,1.0,10.0
2022-08-05,TARTELETTE FRAISE,7.0,3.5
2022-08-05,TRAITEUR,5.0,7.95
2022-08-05,TROPEZIENNE,1.0,2.2
2022-08-05,VIK BREAD,15.0,2.7
2022-08-06,BAGUETTE GRAINE,6.0,1.3999999999999997
2022-08-06,BOULE POLKA,2.0,1.8
2022-08-06,CARAMEL NOIX,2.0,2.4
2022-08-06,DIVERS BOULANGERIE,1.0,1.0
2022-08-06,DIVERS CONFISERIE,1.0,3.0
2022-08-06,FLAN,2.0,2.2
2022-08-06,FRAISIER,3.0,3.5
2022-08-06,GD KOUIGN AMANN,6.0,9.0
2022-08-06,GRAND FAR BRETON,8.0,7.5
2022-08-06,MACARON,4.0,1.0
2022-08-06,MILLES FEUILLES,4.0,2.5
2022-08-06,PAIN SUISSE PEPITO,3.0,1.6000000000000003
2022-08-06,PALET BRETON,1.0,1.2
2022-08-06,PARIS BREST,4.0,2.2
2022-08-06,PLAT 7.60E,1.0,7.6
2022-08-06,PT NANTAIS,6.0,3.5
2022-08-06,SABLE F  P,7.0,1.6000000000000003
2022-08-06,SAVARIN,2.0,2.5
2022-08-06,SPECIAL BREAD KG,2.0,5.2
2022-08-06,SUCETTE,1.0,0.3
2022-08-06,TARTE FRUITS 4P,3.0,10.0
2022-08-06,TARTELETTE FRAISE,4.0,3.5
2022-08-06,TRAITEUR,3.0,7.6
2022-08-06,TROPEZIENNE,3.0,2.2
2022-08-06,VIK BREAD,16.0,2.7
2022-08-07,BAGUETTE GRAINE,6.0,1.4
2022-08-07,BOULE POLKA,2.0,1.8
2022-08-07,CARAMEL NOIX,4.0,2.4
2022-08-07,DIVERS BOISSONS,1.0,2.0
2022-08-07,DIVERS CONFISERIE,3.0,5.0
2022-08-07,FLAN,5.0,2.2
2022-08-07,FLAN ABRICOT,6.0,2.3
2022-08-07,FRAISIER,7.0,3.5
2022-08-07,FRAMBOISIER,6.0,3.5
2022-08-07,GD KOUIGN AMANN,9.0,9.0
2022-08-07,GRAND FAR BRETON,9.0,7.5
2022-08-07,GRANDE SUCETTE,3.0,0.6
2022-08-07,MACARON,2.0,1.0
2022-08-07,MILLES FEUILLES,6.0,2.5
2022-08-07,NOIX JAPONAISE,1.0,2.3
2022-08-07,PALET BRETON,2.0,1.2
2022-08-07,PARIS BREST,6.0,2.2
2022-08-07,PT NANTAIS,2.0,3.5
2022-08-07,ROYAL,2.0,3.5
2022-08-07,SABLE F  P,1.0,1.6
2022-08-07,SAVARIN,3.0,2.5
2022-08-07,SPECIAL BREAD KG,1.0,5.2
2022-08-07,SUCETTE,3.0,0.3
2022-08-07,TARTE FRAISE 4PER,3.0,14.0
2022-08-07,TARTE FRAISE 6P,2.0,21.0
2022-08-07,TARTE FRUITS 4P,2.0,10.0
2022-08-07,TARTE FRUITS 6P,1.0,14.0
2022-08-07,TARTELETTE FRAISE,17.0,3.5
2022-08-07,TROPEZIENNE,5.0,2.2
2022-08-07,VIK BREAD,15.0,2.7
2022-08-08,12 MACARON,1.0,10.0
2022-08-08,BAGUETTE GRAINE,7.0,1.4
2022-08-08,BOULE POLKA,2.0,1.8
2022-08-08,DIVERS BOISSONS,2.0,0.5
2022-08-08,DIVERS BOULANGERIE,1.0,1.0
2022-08-08,DIVERS CONFISERIE,3.0,4.0
2022-08-08,FLAN,3.0,2.2
2022-08-08,FLAN ABRICOT,3.0,2.3
2022-08-08,GD KOUIGN AMANN,2.0,9.0
2022-08-08,GRAND FAR BRETON,7.0,7.5
2022-08-08,MACARON,12.0,1.0
2022-08-08,MILLES FEUILLES,7.0,2.5
2022-08-08,NOIX JAPONAISE,1.0,2.3
2022-08-08,PALET BRETON,9.0,1.2
2022-08-08,PARIS BREST,2.0,2.2
2022-08-08,PLAT 7.60E,5.0,7.599999999999999
2022-08-08,PLAT 8.30E,1.0,8.3
2022-08-08,PT NANTAIS,5.0,3.5
2022-08-08,SABLE F  P,5.0,1.6000000000000003
2022-08-08,SPECIAL BREAD KG,2.0,5.2
2022-08-08,SUCETTE,4.0,0.3
2022-08-08,TARTELETTE FRAISE,1.0,3.5
2022-08-08,TROPEZIENNE,4.0,2.2
2022-08-08,VIK BREAD,15.0,2.7
2022-08-09,12 MACARON,1.0,10.0
2022-08-09,BAGUETTE GRAINE,6.0,1.3999999999999997
2022-08-09,BOULE POLKA,2.0,1.8
2022-08-09,CARAMEL NOIX,2.0,2.4
2022-08-09,DIVERS BOISSONS,1.0,2.0
2022-08-09,DIVERS CONFISERIE,1.0,3.0
2022-08-09,FLAN,1.0,2.2
2022-08-09,FLAN ABRICOT,3.0,2.3
2022-08-09,GD KOUIGN AMANN,4.0,9.0
2022-08-09,GRAND FAR BRETON,9.0,7.5
2022-08-09,GRANDE SUCETTE,2.0,0.6
2022-08-09,MILLES FEUILLES,3.0,2.5
2022-08-09,PALET BRETON,3.0,1.2
2022-08-09,PARIS BREST,4.0,2.2
2022-08-09,PT NANTAIS,8.0,3.5
2022-08-09,SAVARIN,1.0,2.5
2022-08-09,SPECIAL BREAD KG,1.0,5.2
