ds,article,y,yhat,residual
2021-11-21,PAIN CHOCO AMANDES,7.0,5.5146073358832925,1.4853926641167075
2021-11-23,PAIN CHOCO AMANDES,2.0,4.810624168453714,-2.810624168453714
2021-11-25,PAIN CHOCO AMANDES,1.0,4.03451199845828,-3.03451199845828
2021-11-26,PAIN CHOCO AMANDES,2.0,4.857649235082499,-2.8576492350824987
2021-11-27,PAIN CHOCO AMANDES,4.0,4.57368978244672,-0.5736897824467198
2021-11-28,PAIN CHOCO AMANDES,4.0,5.542823377270452,-1.5428233772704516
2021-11-29,PAIN CHOCO AMANDES,3.0,4.687825656338344,-1.6878256563383438
2021-11-30,PAIN CHOCO AMANDES,2.0,4.838840209843191,-2.838840209843191
2021-12-02,PAIN CHOCO AMANDES,5.0,4.062728039848313,0.937271960151687
2021-12-04,PAIN CHOCO AMANDES,6.0,4.601905823834564,1.3980941761654364
2021-12-05,PAIN CHOCO AMANDES,3.0,4.968290723167271,-1.9682907231672706
2021-12-09,PAIN CHOCO AMANDES,3.0,3.3108369930650943,-0.31083699306509427
2021-12-10,PAIN CHOCO AMANDES,3.0,4.229509423438443,-1.2295094234384427
2021-12-11,PAIN CHOCO AMANDES,1.0,3.985105327508589,-2.985105327508589
2021-12-12,PAIN CHOCO AMANDES,5.0,4.9596636642441485,0.04033633575585149
2021-12-13,PAIN CHOCO AMANDES,3.0,3.9483921323435314,-0.9483921323435314
2021-12-14,PAIN CHOCO AMANDES,1.0,4.083480209611283,-3.0834802096112828
2021-12-16,PAIN CHOCO AMANDES,4.0,3.3022099341440585,0.6977900658559415
2021-12-17,PAIN CHOCO AMANDES,2.0,4.220882364514074,-2.2208823645140736
2021-12-18,PAIN CHOCO AMANDES,3.0,3.976478268585422,-0.9764782685854221
2021-12-19,PAIN CHOCO AMANDES,2.0,4.95103660532135,-2.9510366053213497
2021-12-20,PAIN CHOCO AMANDES,1.0,3.9397650734224214,-2.9397650734224214
2021-12-21,PAIN CHOCO AMANDES,4.0,4.074853150684204,-0.07485315068420384
2021-12-22,PAIN CHOCO AMANDES,1.0,3.5720479385689474,-2.5720479385689474
2021-12-23,PAIN CHOCO AMANDES,3.0,3.2935828752196024,-0.29358287521960236
2021-12-25,PAIN CHOCO AMANDES,1.0,3.9678512096628875,-2.9678512096628875
2021-12-27,PAIN CHOCO AMANDES,3.0,3.931138014497305,-0.9311380144973049
2021-12-28,PAIN CHOCO AMANDES,5.0,4.066226091761481,0.9337739082385186
2021-12-29,PAIN CHOCO AMANDES,4.0,3.5634208796461646,0.4365791203538354
2021-12-30,PAIN CHOCO AMANDES,5.0,3.2849558162985657,1.7150441837014343
2021-12-31,PAIN CHOCO AMANDES,4.0,4.203628246669136,-0.20362824666913593
2022-01-02,PAIN CHOCO AMANDES,6.0,4.93378248747423,1.0662175125257702
2022-01-03,PAIN CHOCO AMANDES,1.0,3.922510955575637,-2.922510955575637
2022-01-04,PAIN CHOCO AMANDES,1.0,3.4551150682220793,-2.4551150682220793
2022-01-07,PAIN CHOCO AMANDES,2.0,3.530029786010203,-1.530029786010203
2022-01-08,PAIN CHOCO AMANDES,2.0,3.2195899129346595,-1.2195899129346595
2022-01-09,PAIN CHOCO AMANDES,3.0,4.261495916380168,-1.2614959163801682
2022-01-10,PAIN CHOCO AMANDES,1.0,3.153402448888767,-2.153402448888767
2022-01-11,PAIN CHOCO AMANDES,1.0,3.408168399764919,-2.408168399764919
2022-01-14,PAIN CHOCO AMANDES,3.0,3.483083117552485,-0.4830831175524848
2022-01-15,PAIN CHOCO AMANDES,2.0,3.172643244475576,-1.172643244475576
2022-01-16,PAIN CHOCO AMANDES,2.0,4.214549247921301,-2.214549247921301
2022-01-17,PAIN CHOCO AMANDES,2.0,3.106455780429789,-1.1064557804297892
2022-01-20,PAIN CHOCO AMANDES,3.0,2.661429868298332,0.33857013170166805
2022-01-22,PAIN CHOCO AMANDES,2.0,3.1256965760175763,-1.1256965760175763
2022-01-23,PAIN CHOCO AMANDES,1.0,4.167602579461644,-3.1676025794616436
2022-01-27,PAIN CHOCO AMANDES,5.0,2.61448319984174,2.38551680015826
2022-01-28,PAIN CHOCO AMANDES,3.0,3.3891897806336395,-0.3891897806336395
2022-01-29,PAIN CHOCO AMANDES,2.0,3.078749907559577,-1.078749907559577
2022-01-30,PAIN CHOCO AMANDES,3.0,4.1206559110031025,-1.1206559110031025
2022-02-01,PAIN CHOCO AMANDES,1.0,3.2673283943877554,-2.2673283943877554
2022-02-03,PAIN CHOCO AMANDES,1.0,2.2259376549484804,-1.2259376549484804
2022-02-04,PAIN CHOCO AMANDES,2.0,2.8915885125723455,-0.8915885125723455
2022-02-05,PAIN CHOCO AMANDES,4.0,2.544246186217801,1.455753813782199
2022-02-06,PAIN CHOCO AMANDES,1.0,3.52994986569876,-2.52994986569876
2022-02-07,PAIN CHOCO AMANDES,1.0,2.4810823248213714,-1.4810823248213714
2022-02-08,PAIN CHOCO AMANDES,1.0,2.6602315249118815,-1.6602315249118815
2022-02-10,PAIN CHOCO AMANDES,1.0,2.156305387043248,-1.1563053870432478
2022-02-11,PAIN CHOCO AMANDES,1.0,2.821956244666016,-1.821956244666016
2022-02-12,PAIN CHOCO AMANDES,1.0,2.474613918311744,-1.4746139183117442
2022-02-13,PAIN CHOCO AMANDES,4.0,3.460317597791973,0.5396824022080269
2022-02-14,PAIN CHOCO AMANDES,4.0,2.4114500569143984,1.5885499430856016
2022-02-15,PAIN CHOCO AMANDES,2.0,2.5905992570052048,-0.5905992570052048
2022-02-17,PAIN CHOCO AMANDES,2.0,2.086673119132728,-0.0866731191327279
2022-02-18,PAIN CHOCO AMANDES,2.0,2.7523239767575443,-0.7523239767575443
2022-02-19,PAIN CHOCO AMANDES,2.0,2.404981650404723,-0.4049816504047228
2022-02-20,PAIN CHOCO AMANDES,2.0,3.390685329885185,-1.390685329885185
2022-02-21,PAIN CHOCO AMANDES,1.0,2.341817789005737,-1.341817789005737
2022-02-22,PAIN CHOCO AMANDES,2.0,2.520966989097327,-0.5209669890973272
2022-02-25,PAIN CHOCO AMANDES,4.0,2.6826917088512143,1.3173082911487857
2022-02-26,PAIN CHOCO AMANDES,4.0,2.3353493824962928,1.6646506175037072
2022-02-27,PAIN CHOCO AMANDES,10.0,3.3210530619774126,6.678946938022587
2022-03-01,PAIN CHOCO AMANDES,5.0,2.4513347211920933,2.5486652788079067
2022-03-04,PAIN CHOCO AMANDES,3.0,2.613059440942743,0.386940559057257
2022-03-05,PAIN CHOCO AMANDES,3.0,2.3480324041535225,0.6519675958464775
2022-03-06,PAIN CHOCO AMANDES,5.0,3.3645783264746747,1.6354216735253253
2022-03-07,PAIN CHOCO AMANDES,4.0,2.232840769151484,1.7671592308485158
2022-03-08,PAIN CHOCO AMANDES,3.0,2.4283132705084567,0.5716867294915433
2022-03-09,PAIN CHOCO AMANDES,1.0,2.04282119896502,-1.04282119896502
2022-03-10,PAIN CHOCO AMANDES,1.0,1.889570465863145,-0.8895704658631449
2022-03-11,PAIN CHOCO AMANDES,5.0,2.5680370590776613,2.4319629409223387
2022-03-12,PAIN CHOCO AMANDES,5.0,2.2822087415867824,2.7177912584132176
2022-03-13,PAIN CHOCO AMANDES,3.0,3.2987546639071934,-0.2987546639071934
2022-03-14,PAIN CHOCO AMANDES,4.0,2.1670171065856194,1.8329828934143806
2022-03-15,PAIN CHOCO AMANDES,3.0,2.3624896079426314,0.6375103920573686
2022-03-16,PAIN CHOCO AMANDES,3.0,1.9769975363979286,1.0230024636020714
2022-03-17,PAIN CHOCO AMANDES,1.0,1.8237468032947473,-0.8237468032947473
2022-03-18,PAIN CHOCO AMANDES,2.0,2.502213396508518,-0.5022133965085178
2022-03-19,PAIN CHOCO AMANDES,1.0,2.2163850790191173,-1.2163850790191173
2022-03-20,PAIN CHOCO AMANDES,4.0,3.2329310013397112,0.7670689986602888
2022-03-21,PAIN CHOCO AMANDES,1.0,2.101193444017927,-1.1011934440179272
2022-03-22,PAIN CHOCO AMANDES,3.0,2.296665945371321,0.7033340546286788
2022-03-23,PAIN CHOCO AMANDES,1.0,1.9111738738308381,-0.9111738738308381
2022-03-24,PAIN CHOCO AMANDES,6.0,1.7579231407292906,4.24207685927071
2022-03-25,PAIN CHOCO AMANDES,1.0,2.436389733939969,-1.436389733939969
2022-03-26,PAIN CHOCO AMANDES,5.0,2.15056141644973,2.84943858355027
2022-03-27,PAIN CHOCO AMANDES,3.0,3.1671073387717517,-0.16710733877175166
2022-03-28,PAIN CHOCO AMANDES,1.0,2.0353697814502345,-1.0353697814502345
2022-03-29,PAIN CHOCO AMANDES,4.0,2.2308422828054963,1.7691577171945037
2022-03-30,PAIN CHOCO AMANDES,2.0,1.845350211263977,0.15464978873602298
2022-03-31,PAIN CHOCO AMANDES,2.0,1.6920994781638352,0.3079005218361648
2022-04-01,PAIN CHOCO AMANDES,6.0,2.3705660713729717,3.6294339286270283
2022-04-02,PAIN CHOCO AMANDES,5.0,2.084737753881139,2.915262246118861
2022-04-03,PAIN CHOCO AMANDES,5.0,3.101283676203791,1.8987163237962088
2022-04-04,PAIN CHOCO AMANDES,2.0,2.329486111230476,-0.3294861112304761
2022-04-05,PAIN CHOCO AMANDES,3.0,2.55786832748571,0.44213167251428986
2022-04-06,PAIN CHOCO AMANDES,2.0,2.141473980865397,-0.14147398086539686
2022-04-07,PAIN CHOCO AMANDES,6.0,2.017293034934434,3.982706965065566
2022-04-09,PAIN CHOCO AMANDES,1.0,2.4867130295018884,-1.4867130295018884
2022-04-10,PAIN CHOCO AMANDES,4.0,3.429307365580279,0.570692634419721
2022-04-11,PAIN CHOCO AMANDES,3.0,2.278867092818052,0.7211329071819481
2022-04-12,PAIN CHOCO AMANDES,1.0,2.5072493090741186,-1.5072493090741186
2022-04-13,PAIN CHOCO AMANDES,2.0,2.0908549624582613,-0.0908549624582613
2022-04-14,PAIN CHOCO AMANDES,1.0,1.966674016522993,-0.966674016522993
2022-04-15,PAIN CHOCO AMANDES,5.0,2.656984275627279,2.343015724372721
2022-04-16,PAIN CHOCO AMANDES,3.0,2.4360940110911202,0.5639059889088798
2022-04-17,PAIN CHOCO AMANDES,1.0,3.3786883471695806,-2.3786883471695806
2022-04-18,PAIN CHOCO AMANDES,1.0,2.2282480744072646,-1.2282480744072646
2022-04-19,PAIN CHOCO AMANDES,6.0,2.4566302906625275,3.5433697093374725
2022-04-20,PAIN CHOCO AMANDES,1.0,2.040235944045002,-1.0402359440450022
2022-04-21,PAIN CHOCO AMANDES,3.0,1.91605499811125,1.08394500188875
2022-04-22,PAIN CHOCO AMANDES,2.0,2.606365257217652,-0.6063652572176519
2022-04-23,PAIN CHOCO AMANDES,5.0,2.3854749926813734,2.6145250073186266
2022-04-24,PAIN CHOCO AMANDES,3.0,3.3280693287582,-0.32806932875819994
2022-04-25,PAIN CHOCO AMANDES,4.0,2.1776290559964755,1.8223709440035245
2022-04-26,PAIN CHOCO AMANDES,1.0,2.4060112722518396,-1.4060112722518396
2022-04-28,PAIN CHOCO AMANDES,3.0,1.8654359797027178,1.1345640202972822
2022-04-29,PAIN CHOCO AMANDES,2.0,2.555746238805459,-0.555746238805459
2022-04-30,PAIN CHOCO AMANDES,2.0,2.3348559742706043,-0.3348559742706043
2022-05-01,PAIN CHOCO AMANDES,2.0,3.2774503103475006,-1.2774503103475006
2022-05-02,PAIN CHOCO AMANDES,3.0,2.127010037587486,0.8729899624125141
2022-05-03,PAIN CHOCO AMANDES,5.0,2.355392253840248,2.644607746159752
2022-05-05,PAIN CHOCO AMANDES,1.0,2.070166798443743,-1.070166798443743
2022-05-06,PAIN CHOCO AMANDES,1.0,2.6920829037854936,-1.6920829037854936
2022-05-07,PAIN CHOCO AMANDES,2.0,2.4688455506980302,-0.46884555069803024
2022-05-08,PAIN CHOCO AMANDES,4.0,3.338249309705881,0.6617506902941188
2022-05-09,PAIN CHOCO AMANDES,2.0,2.2715297885232406,-0.2715297885232406
2022-05-10,PAIN CHOCO AMANDES,5.0,2.5267726972789877,2.4732273027210123
2022-05-11,PAIN CHOCO AMANDES,2.0,2.0259430673887637,-0.02594306738876373
2022-05-12,PAIN CHOCO AMANDES,3.0,2.0270310587806057,0.9729689412193943
2022-05-13,PAIN CHOCO AMANDES,4.0,2.6489471641186033,1.3510528358813967
2022-05-14,PAIN CHOCO AMANDES,1.0,2.425709811032552,-1.4257098110325521
2022-05-15,PAIN CHOCO AMANDES,2.0,3.2951135700403844,-1.2951135700403844
2022-05-16,PAIN CHOCO AMANDES,5.0,2.2283940488578167,2.7716059511421833
2022-05-17,PAIN CHOCO AMANDES,1.0,2.48363695761051,-1.4836369576105102
2022-05-18,PAIN CHOCO AMANDES,1.0,1.9828073277242344,-0.9828073277242344
2022-05-19,PAIN CHOCO AMANDES,5.0,1.983895319114621,3.016104680885379
2022-05-20,PAIN CHOCO AMANDES,3.0,2.605811424451714,0.3941885755482861
2022-05-21,PAIN CHOCO AMANDES,6.0,2.3825740713683032,3.6174259286316968
2022-05-22,PAIN CHOCO AMANDES,3.0,3.251977830374841,-0.251977830374841
2022-05-23,PAIN CHOCO AMANDES,5.0,2.1852583091926574,2.8147416908073426
2022-05-24,PAIN CHOCO AMANDES,3.0,2.4405012179466734,0.5594987820533266
2022-05-25,PAIN CHOCO AMANDES,5.0,1.9396715880593944,3.0603284119406053
2022-05-26,PAIN CHOCO AMANDES,7.0,1.9407595794480856,5.059240420551914
2022-05-27,PAIN CHOCO AMANDES,9.0,2.5626756847870853,6.437324315212915
2022-05-28,PAIN CHOCO AMANDES,2.0,2.339438331701597,-0.3394383317015972
2022-05-29,PAIN CHOCO AMANDES,10.0,3.2088420907098296,6.79115790929017
2022-05-30,PAIN CHOCO AMANDES,8.0,2.142122569528547,5.8578774304714525
2022-05-31,PAIN CHOCO AMANDES,2.0,2.397365478282836,-0.3973654782828362
2022-06-01,PAIN CHOCO AMANDES,1.0,1.8965358483916868,-0.8965358483916868
2022-06-03,PAIN CHOCO AMANDES,1.0,3.0123372127191455,-2.0123372127191455
2022-06-04,PAIN CHOCO AMANDES,2.0,2.7038803750902627,-0.7038803750902627
2022-06-05,PAIN CHOCO AMANDES,8.0,3.6398072341019096,4.36019276589809
2022-06-06,PAIN CHOCO AMANDES,5.0,2.6729100953188465,2.3270899046811535
2022-06-07,PAIN CHOCO AMANDES,5.0,2.7592208059178644,2.2407791940821356
2022-06-08,PAIN CHOCO AMANDES,1.0,2.2784723773979194,-1.2784723773979194
2022-06-09,PAIN CHOCO AMANDES,2.0,2.3899485275547554,-0.3899485275547554
2022-06-10,PAIN CHOCO AMANDES,4.0,2.9835796883212042,1.0164203116787958
2022-06-11,PAIN CHOCO AMANDES,1.0,2.675122850690612,-1.6751228506906122
2022-06-12,PAIN CHOCO AMANDES,1.0,3.6110497097012875,-2.6110497097012875
2022-06-13,PAIN CHOCO AMANDES,5.0,2.644152570918089,2.355847429081911
2022-06-14,PAIN CHOCO AMANDES,4.0,2.7304632815201924,1.2695367184798076
2022-06-16,PAIN CHOCO AMANDES,1.0,2.3611910031535697,-1.3611910031535697
2022-06-18,PAIN CHOCO AMANDES,1.0,2.646365326289863,-1.646365326289863
2022-06-19,PAIN CHOCO AMANDES,5.0,3.5822921853004903,1.4177078146995097
2022-06-20,PAIN CHOCO AMANDES,7.0,2.6153950465173317,4.384604953482668
2022-06-21,PAIN CHOCO AMANDES,4.0,2.701705757116382,1.298294242883618
2022-06-22,PAIN CHOCO AMANDES,2.0,2.220957328597642,-0.22095732859764183
2022-06-23,PAIN CHOCO AMANDES,1.0,2.3324334787550893,-1.3324334787550893
2022-06-24,PAIN CHOCO AMANDES,1.0,2.926064639518988,-1.9260646395189882
2022-06-26,PAIN CHOCO AMANDES,5.0,3.5535346608998677,1.4464653391001323
2022-06-27,PAIN CHOCO AMANDES,3.0,2.586637522116574,0.41336247788342595
2022-06-28,PAIN CHOCO AMANDES,6.0,2.6729482327171175,3.3270517672828825
2022-06-29,PAIN CHOCO AMANDES,2.0,2.1921998041947988,-0.19219980419479876
2022-06-30,PAIN CHOCO AMANDES,1.0,2.3036759543530163,-1.3036759543530163
2022-07-02,PAIN CHOCO AMANDES,6.0,2.588850277487089,3.411149722512911
2022-07-03,PAIN CHOCO AMANDES,6.0,3.760520728674827,2.239479271325173
2022-07-04,PAIN CHOCO AMANDES,4.0,2.8791768427303044,1.1208231572696956
2022-07-05,PAIN CHOCO AMANDES,3.0,2.9380635626448646,0.06193643735513543
2022-07-07,PAIN CHOCO AMANDES,2.0,2.395608270807063,-0.3956082708070632
2022-07-08,PAIN CHOCO AMANDES,2.0,3.0161158712281155,-1.0161158712281155
2022-07-09,PAIN CHOCO AMANDES,2.0,2.7391347267578188,-0.7391347267578188
2022-07-10,PAIN CHOCO AMANDES,4.0,3.738771653637821,0.26122834636217895
2022-07-11,PAIN CHOCO AMANDES,1.0,2.857427767694785,-1.857427767694785
2022-07-12,PAIN CHOCO AMANDES,1.0,2.9163144876068285,-1.9163144876068285
2022-07-15,PAIN CHOCO AMANDES,11.0,2.9943667961895297,8.00563320381047
2022-07-16,PAIN CHOCO AMANDES,4.0,2.717385651719268,1.282614348280732
2022-07-17,PAIN CHOCO AMANDES,8.0,3.7170225786008144,4.282977421399186
2022-07-18,PAIN CHOCO AMANDES,1.0,2.8356786926563395,-1.8356786926563395
2022-07-19,PAIN CHOCO AMANDES,1.0,2.894565412570853,-1.894565412570853
2022-07-20,PAIN CHOCO AMANDES,8.0,2.2703471817689476,5.729652818231052
2022-07-21,PAIN CHOCO AMANDES,5.0,2.3521101207318718,2.6478898792681282
2022-07-22,PAIN CHOCO AMANDES,5.0,2.972617721151865,2.027382278848135
2022-07-23,PAIN CHOCO AMANDES,3.0,2.6956365766832557,0.30436342331674426
2022-07-24,PAIN CHOCO AMANDES,4.0,3.6952735035636444,0.30472649643635563
2022-07-25,PAIN CHOCO AMANDES,4.0,2.81392961762048,1.18607038237952
2022-07-26,PAIN CHOCO AMANDES,5.0,2.872816337532816,2.127183662467184
2022-07-27,PAIN CHOCO AMANDES,3.0,2.248598106732694,0.7514018932673059
2022-07-28,PAIN CHOCO AMANDES,5.0,2.330361045696998,2.669638954303002
2022-07-29,PAIN CHOCO AMANDES,4.0,2.95086864611328,1.04913135388672
2022-07-30,PAIN CHOCO AMANDES,4.0,2.673887501646097,1.3261124983539032
2022-07-31,PAIN CHOCO AMANDES,11.0,3.673524428526638,7.326475571473361
2022-08-01,PAIN CHOCO AMANDES,6.0,2.792180542582034,3.207819457417966
2022-08-02,PAIN CHOCO AMANDES,2.0,3.189435436822116,-1.1894354368221158
2022-08-03,PAIN CHOCO AMANDES,3.0,2.740297542243092,0.2597024577569078
2022-08-04,PAIN CHOCO AMANDES,7.0,2.751179828925986,4.248820171074014
2022-08-05,PAIN CHOCO AMANDES,2.0,3.44522784217381,-1.4452278421738098
2022-08-06,PAIN CHOCO AMANDES,12.0,3.049315458855353,8.950684541144646
2022-08-07,PAIN CHOCO AMANDES,1.0,4.216670272429432,-3.2166702724294316
2022-08-08,PAIN CHOCO AMANDES,6.0,3.163072322873282,2.836927677126718
2022-08-09,PAIN CHOCO AMANDES,1.0,3.1805473131572555,-2.1805473131572555
2022-08-10,PAIN CHOCO AMANDES,11.0,2.731409418577166,8.268590581422835
2022-08-11,PAIN CHOCO AMANDES,7.0,2.7422917052617457,4.257708294738254
2022-08-12,PAIN CHOCO AMANDES,5.0,3.43633971850459,1.5636602814954101
2022-08-13,PAIN CHOCO AMANDES,3.0,3.0404273351887654,-0.0404273351887654
2022-08-14,PAIN CHOCO AMANDES,6.0,4.207782148763188,1.7922178512368117
2022-08-15,PAIN CHOCO AMANDES,1.0,3.154184199208453,-2.154184199208453
2022-08-16,PAIN CHOCO AMANDES,5.0,3.171659189486794,1.8283408105132062
2022-08-17,PAIN CHOCO AMANDES,12.0,2.72252129491124,9.277478705088761
2022-08-18,PAIN CHOCO AMANDES,5.0,2.7334035815937563,2.2665964184062437
2022-08-19,PAIN CHOCO AMANDES,5.0,3.427451594838587,1.5725484051614131
2022-08-20,PAIN CHOCO AMANDES,15.0,3.0315392115231066,11.968460788476893
2022-08-21,PAIN CHOCO AMANDES,5.0,4.198894025096443,0.8011059749035567
2022-08-22,PAIN CHOCO AMANDES,4.0,3.1452960755421118,0.8547039244578882
2022-08-23,PAIN CHOCO AMANDES,3.0,3.16277106582378,-0.16277106582377998
2022-08-24,PAIN CHOCO AMANDES,4.0,2.7136331712453137,1.2863668287546863
2022-08-25,PAIN CHOCO AMANDES,6.0,2.724515457929516,3.275484542070484
2022-08-26,PAIN CHOCO AMANDES,6.0,3.4185634711704074,2.5814365288295926
2022-08-27,PAIN CHOCO AMANDES,4.0,3.022651087855591,0.977348912144409
2022-08-29,PAIN CHOCO AMANDES,6.0,3.1364079518772834,2.8635920481227166
2022-08-30,PAIN CHOCO AMANDES,6.0,3.1538829421561188,2.8461170578438812
2022-09-02,PAIN CHOCO AMANDES,2.0,4.700818714964801,-2.700818714964801
2022-09-03,PAIN CHOCO AMANDES,1.0,4.541981655341135,-3.541981655341135
2022-09-04,PAIN CHOCO AMANDES,6.0,5.437795421859545,0.562204578140455
2022-09-06,PAIN CHOCO AMANDES,2.0,4.410218225134076,-2.4102182251340762
2022-09-07,PAIN CHOCO AMANDES,1.0,4.322449224673452,-3.322449224673452
2022-09-09,PAIN CHOCO AMANDES,5.0,4.762354776559599,0.23764522344040095
2022-09-10,PAIN CHOCO AMANDES,3.0,4.603517716934176,-1.603517716934176
2022-09-11,PAIN CHOCO AMANDES,4.0,5.499331483452755,-1.499331483452755
2022-09-12,PAIN CHOCO AMANDES,8.0,4.481351577853892,3.518648422146108
2022-09-13,PAIN CHOCO AMANDES,2.0,4.471754286728533,-2.471754286728533
2022-09-14,PAIN CHOCO AMANDES,1.0,4.38398528626397,-3.38398528626397
2022-09-15,PAIN CHOCO AMANDES,2.0,4.248951635592579,-2.2489516355925794
2022-09-16,PAIN CHOCO AMANDES,2.0,4.8238908381514785,-2.8238908381514785
2022-09-17,PAIN CHOCO AMANDES,6.0,4.665053778527641,1.334946221472359
2022-09-18,PAIN CHOCO AMANDES,2.0,5.560867545045176,-3.560867545045176
2022-09-20,PAIN CHOCO AMANDES,1.0,4.533290348318339,-3.5332903483183387
2022-09-21,PAIN CHOCO AMANDES,3.0,4.445521347857394,-1.4455213478573938
2022-09-22,PAIN CHOCO AMANDES,3.0,4.310487697187065,-1.3104876971870647
2022-09-23,PAIN CHOCO AMANDES,3.0,4.885426899744817,-1.8854268997448171
2022-09-24,PAIN CHOCO AMANDES,2.0,4.726589840121106,-2.7265898401211057
2022-09-25,PAIN CHOCO AMANDES,7.0,5.622403606638385,1.3775963933616149
2022-09-26,PAIN CHOCO AMANDES,1.0,4.6044237010417035,-3.6044237010417035
2022-09-27,PAIN CHOCO AMANDES,3.0,4.594826409912796,-1.5948264099127956
2022-09-28,PAIN CHOCO AMANDES,1.0,4.507057409448305,-3.507057409448305
2022-09-29,PAIN CHOCO AMANDES,7.0,4.372023758779348,2.6279762412206518
2022-09-30,PAIN CHOCO AMANDES,7.0,4.946962961336919,2.0530370386630814
2021-08-07,TARTELETTE,10.0,9.677446323000927,0.3225536769990729
2021-08-08,TARTELETTE,25.0,23.730330396629533,1.2696696033704669
2021-08-09,TARTELETTE,15.0,8.370310658403668,6.6296893415963325
2021-08-10,TARTELETTE,10.0,7.583046723267149,2.416953276732851
2021-08-11,TARTELETTE,11.0,7.076314951842146,3.9236850481578536
2021-08-12,TARTELETTE,17.0,7.312924421834613,9.687075578165388
2021-08-13,TARTELETTE,6.0,9.038610770031958,-3.0386107700319585
2021-08-14,TARTELETTE,14.0,9.777038560943199,4.222961439056801
2021-08-15,TARTELETTE,29.0,23.829922634557434,5.170077365442566
2021-08-16,TARTELETTE,13.0,8.46990289631006,4.53009710368994
2021-08-17,TARTELETTE,9.0,7.682638961185826,1.317361038814174
2021-08-18,TARTELETTE,14.0,7.175907189820518,6.824092810179482
2021-08-19,TARTELETTE,18.0,7.412516659750704,10.587483340249296
2021-08-20,TARTELETTE,4.0,9.138203007940403,-5.138203007940403
2021-08-21,TARTELETTE,19.0,9.876630798831457,9.123369201168543
2021-08-22,TARTELETTE,15.0,23.92951487248229,-8.92951487248229
2021-08-23,TARTELETTE,10.0,8.569495134230188,1.4305048657698123
2021-08-24,TARTELETTE,6.0,7.782231199104507,-1.7822311991045066
2021-08-25,TARTELETTE,9.0,7.275499427725448,1.7245005722745521
2021-08-26,TARTELETTE,9.0,7.512108897679122,1.4878911023208783
2021-08-27,TARTELETTE,14.0,9.237795245848849,4.762204754151151
2021-08-28,TARTELETTE,9.0,9.976223036761146,-0.9762230367611462
2021-08-29,TARTELETTE,25.0,24.02910711040586,0.9708928895941398
2021-08-30,TARTELETTE,8.0,8.669087372150317,-0.669087372150317
2021-08-31,TARTELETTE,12.0,7.8818234370473,4.1181765629527
2021-09-01,TARTELETTE,11.0,7.375091665660094,3.6249083343399056
2021-09-02,TARTELETTE,9.0,7.611701135624646,1.3882988643753542
2021-09-03,TARTELETTE,14.0,9.337387483780608,4.662612516219392
2021-09-04,TARTELETTE,6.0,10.075815274690834,-4.075815274690834
2021-09-05,TARTELETTE,30.0,24.128699348330713,5.871300651669287
2021-09-06,TARTELETTE,1.0,10.149514074483266,-9.149514074483266
2021-09-07,TARTELETTE,7.0,9.127002060543683,-2.127002060543683
2021-09-08,TARTELETTE,7.0,9.044813318933839,-2.044813318933839
2021-09-09,TARTELETTE,2.0,9.40395478615445,-7.403954786154451
2021-09-10,TARTELETTE,4.0,10.462897243650321,-6.462897243650321
2021-09-11,TARTELETTE,5.0,11.42580059894033,-6.425800598940331
2021-09-12,TARTELETTE,24.0,25.390325348512885,-1.390325348512885
2021-09-14,TARTELETTE,4.0,9.302494150035548,-5.302494150035548
2021-09-15,TARTELETTE,10.0,9.220305408460163,0.7796945915398368
2021-09-16,TARTELETTE,7.0,9.579446875690564,-2.5794468756905644
2021-09-17,TARTELETTE,4.0,10.638389333167158,-6.638389333167158
2021-09-18,TARTELETTE,15.0,11.601292688461962,3.398707311538038
2021-09-19,TARTELETTE,15.0,25.565817438029363,-10.565817438029363
2021-09-20,TARTELETTE,9.0,10.50049825350639,-1.5004982535063895
2021-09-21,TARTELETTE,11.0,9.477986239523464,1.5220137604765362
2021-09-23,TARTELETTE,2.0,9.754938965198438,-7.754938965198438
2021-09-24,TARTELETTE,7.0,10.813881422667666,-3.8138814226676665
2021-09-25,TARTELETTE,2.0,11.7767847779959,-9.7767847779959
2021-09-26,TARTELETTE,17.0,25.74130952754551,-8.74130952754551
2021-09-28,TARTELETTE,1.0,9.653478329057217,-8.653478329057217
2021-09-29,TARTELETTE,5.0,9.571289587495777,-4.571289587495777
2021-09-30,TARTELETTE,7.0,9.930431054734553,-2.9304310547345533
2021-10-01,TARTELETTE,5.0,10.989373512213186,-5.989373512213186
2021-10-02,TARTELETTE,9.0,11.952276867505226,-2.952276867505226
2021-10-03,TARTELETTE,18.0,25.91680161706467,-7.916801617064671
2021-10-05,TARTELETTE,2.0,9.828970418590966,-7.828970418590966
2021-10-06,TARTELETTE,9.0,8.165212323915618,0.8347876760843818
2021-10-07,TARTELETTE,17.0,7.816519137243015,9.183480862756985
2021-10-08,TARTELETTE,10.0,8.821900218639733,1.1780997813602667
2021-10-09,TARTELETTE,11.0,9.976273450551897,1.023726549448103
2021-10-10,TARTELETTE,14.0,23.587898391879598,-9.587898391879598
2021-10-11,TARTELETTE,7.0,8.81161224180386,-1.8116122418038607
2021-10-13,TARTELETTE,4.0,8.23438735446839,-4.2343873544683905
2021-10-14,TARTELETTE,4.0,7.885694167765528,-3.8856941677655277
