ds,article,y,unit_price
2022-08-06,PAIN AU CHOCOLAT,83.0,1.3
2022-08-06,PAIN AUX RAISINS,11.0,1.6
2022-08-06,PAIN BANETTE,10.0,1.6
2022-08-06,PAIN CHOCO AMANDES,12.0,1.7
2022-08-06,QUIM BREAD,6.0,1.2
2022-08-06,SAND JB EMMENTAL,4.0,4.0
2022-08-06,SANDWICH COMPLET,9.0,5.0
2022-08-06,SEIGLE,5.0,2.0
2022-08-06,SPECIAL BREAD,16.0,2.6000000000000005
2022-08-06,TARTELETTE,6.0,2.2
2022-08-06,TRADITIONAL BAGUETTE,461.0,1.3
2022-08-07,BAGUETTE,67.0,1.0
2022-08-07,BANETTE,69.0,1.15
2022-08-07,BANETTINE,10.0,0.7
2022-08-07,BOISSON 33CL,3.0,1.5
2022-08-07,BOULE 200G,12.0,1.2
2022-08-07,BOULE 400G,17.0,1.7
2022-08-07,BRIOCHE,10.0,6.0
2022-08-07,CAFE OU EAU,2.0,1.0
2022-08-07,CAMPAGNE,14.0,2.0
2022-08-07,CEREAL BAGUETTE,19.0,1.35
2022-08-07,CHAUSSON AUX POMMES,5.0,1.6
2022-08-07,COMPLET,10.0,1.9
2022-08-07,COOKIE,19.0,1.15
2022-08-07,COUPE,65.0,0.15
2022-08-07,CROISSANT,216.0,1.2
2022-08-07,CROISSANT AMANDES,10.0,1.6
2022-08-07,DEMI BAGUETTE,1.0,0.5
2022-08-07,ECLAIR,7.0,2.2
2022-08-07,FICELLE,10.0,0.7
2022-08-07,FINANCIER X5,5.0,4.0
2022-08-07,FORMULE SANDWICH,6.0,7.0
2022-08-07,KOUIGN AMANN,7.0,2.3
2022-08-07,MOISSON,5.0,2.2
2022-08-07,PAIN,8.0,1.3
2022-08-07,PAIN AU CHOCOLAT,154.0,1.3
2022-08-07,PAIN AUX RAISINS,6.0,1.6
2022-08-07,PAIN BANETTE,8.0,1.6
2022-08-07,PAIN CHOCO AMANDES,1.0,1.7
2022-08-07,QUIM BREAD,7.0,1.2
2022-08-07,SANDWICH COMPLET,6.0,5.0
2022-08-07,SEIGLE,5.0,2.0
2022-08-07,SPECIAL BREAD,18.0,2.6
2022-08-07,TARTELETTE,21.0,2.2
2022-08-07,TRADITIONAL BAGUETTE,613.0,1.3
2022-08-08,BAGUETTE,61.0,1.0
2022-08-08,BANETTE,89.0,1.15
2022-08-08,BANETTINE,10.0,0.7
2022-08-08,BOISSON 33CL,5.0,1.5
2022-08-08,BOULE 200G,12.0,1.2
2022-08-08,BOULE 400G,33.0,1.7
2022-08-08,BRIOCHE,10.0,6.0
2022-08-08,CAFE OU EAU,7.0,1.0
2022-08-08,CAMPAGNE,15.0,2.0
2022-08-08,CEREAL BAGUETTE,21.0,1.3500000000000003
2022-08-08,CHAUSSON AUX POMMES,15.0,1.6000000000000003
2022-08-08,COMPLET,10.0,1.8999999999999997
2022-08-08,COOKIE,17.0,1.15
2022-08-08,COUPE,102.0,0.15
2022-08-08,CROISSANT,121.0,1.2
2022-08-08,CROISSANT AMANDES,5.0,1.6
2022-08-08,DEMI BAGUETTE,4.0,0.5
2022-08-08,ECLAIR,6.0,2.2
2022-08-08,FICELLE,10.0,0.7
2022-08-08,FINANCIER X5,6.0,4.0
2022-08-08,FORMULE SANDWICH,14.0,7.0
2022-08-08,KOUIGN AMANN,10.0,2.3
2022-08-08,MOISSON,10.0,2.2
2022-08-08,PAIN,9.0,1.3
2022-08-08,PAIN AU CHOCOLAT,116.0,1.3
2022-08-08,PAIN AUX RAISINS,10.0,1.6
2022-08-08,PAIN BANETTE,9.0,1.6
2022-08-08,PAIN CHOCO AMANDES,6.0,1.7
2022-08-08,QUIM BREAD,4.0,1.2
2022-08-08,SAND JB EMMENTAL,9.0,4.0
2022-08-08,SANDWICH COMPLET,9.0,5.0
2022-08-08,SEIGLE,5.0,2.0
2022-08-08,SPECIAL BREAD,15.0,2.6
2022-08-08,TARTELETTE,18.0,2.2
2022-08-08,TRADITIONAL BAGUETTE,551.0,1.3
2022-08-09,BAGUETTE,52.0,1.0
2022-08-09,BANETTE,46.0,1.15
2022-08-09,BANETTINE,7.0,0.7
2022-08-09,BOISSON 33CL,15.0,1.5
2022-08-09,BOULE 200G,12.0,1.2
2022-08-09,BOULE 400G,14.0,1.7
2022-08-09,BRIOCHE,6.0,6.0
2022-08-09,CAFE OU EAU,7.0,1.0
2022-08-09,CAMPAGNE,14.0,2.0
2022-08-09,CEREAL BAGUETTE,17.0,1.35
2022-08-09,CHAUSSON AUX POMMES,3.0,1.6000000000000003
2022-08-09,COMPLET,10.0,1.8999999999999997
2022-08-09,COOKIE,11.0,1.15
2022-08-09,COUPE,68.0,0.15
2022-08-09,CROISSANT,83.0,1.2
2022-08-09,CROISSANT AMANDES,4.0,1.6
2022-08-09,DEMI BAGUETTE,4.0,0.5
2022-08-09,ECLAIR,5.0,2.2
2022-08-09,FICELLE,9.0,0.6999999999999998
2022-08-09,FORMULE SANDWICH,10.0,7.0
2022-08-09,KOUIGN AMANN,7.0,2.3
2022-08-09,MOISSON,10.0,2.2
2022-08-09,PAIN,8.0,1.3
2022-08-09,PAIN AU CHOCOLAT,70.0,1.3000000000000003
2022-08-09,PAIN AUX RAISINS,9.0,1.6
2022-08-09,PAIN BANETTE,9.0,1.6
2022-08-09,PAIN CHOCO AMANDES,1.0,1.7
2022-08-09,QUIM BREAD,3.0,1.2
2022-08-09,SAND JB EMMENTAL,7.0,4.0
2022-08-09,SANDWICH COMPLET,13.0,5.0
2022-08-09,SEIGLE,5.0,2.0
2022-08-09,SPECIAL BREAD,14.0,2.6
2022-08-09,TARTELETTE,15.0,2.2
2022-08-09,TRADITIONAL BAGUETTE,457.0,1.3
2022-08-10,BAGUETTE,57.0,1.0
2022-08-10,BANETTE,74.0,1.15
2022-08-10,BANETTINE,6.0,0.6999999999999998
2022-08-10,BOISSON 33CL,7.0,1.5
2022-08-10,BOULE 200G,7.0,1.2
2022-08-10,BOULE 400G,15.0,1.7
2022-08-10,BRIOCHE,6.0,6.0
2022-08-10,CAFE OU EAU,13.0,1.0
2022-08-10,CAMPAGNE,14.0,2.0
2022-08-10,CEREAL BAGUETTE,19.0,1.3500000000000003
2022-08-10,CHAUSSON AUX POMMES,6.0,1.6000000000000003
2022-08-10,COMPLET,11.0,1.8999999999999997
2022-08-10,COOKIE,9.0,1.15
2022-08-10,COUPE,77.0,0.15
2022-08-10,CROISSANT,100.0,1.2
2022-08-10,CROISSANT AMANDES,6.0,1.6
2022-08-10,DEMI BAGUETTE,2.0,0.5
2022-08-10,ECLAIR,6.0,2.2
2022-08-10,FICELLE,9.0,0.6999999999999998
2022-08-10,FORMULE SANDWICH,22.0,7.0
2022-08-10,KOUIGN AMANN,5.0,2.3
2022-08-10,MOISSON,10.0,2.2
2022-08-10,PAIN,4.0,1.3
2022-08-10,PAIN AU CHOCOLAT,68.0,1.3
2022-08-10,PAIN AUX RAISINS,9.0,1.6000000000000003
2022-08-10,PAIN BANETTE,10.0,1.6
2022-08-10,PAIN CHOCO AMANDES,11.0,1.7
2022-08-10,QUIM BREAD,6.0,1.2
2022-08-10,SAND JB EMMENTAL,2.0,4.0
2022-08-10,SANDWICH COMPLET,6.0,5.0
2022-08-10,SEIGLE,5.0,2.0
2022-08-10,SPECIAL BREAD,16.0,2.6
2022-08-10,TARTELETTE,14.0,2.2
2022-08-10,TRADITIONAL BAGUETTE,478.0,1.3
2022-08-11,BAGUETTE,51.0,1.0
2022-08-11,BANETTE,74.0,1.15
2022-08-11,BANETTINE,10.0,0.7
2022-08-11,BOISSON 33CL,6.0,1.5
2022-08-11,BOULE 200G,6.0,1.2
2022-08-11,BOULE 400G,10.0,1.7
2022-08-11,BRIOCHE,5.0,6.0
2022-08-11,CAFE OU EAU,4.0,1.0
2022-08-11,CAMPAGNE,15.0,2.0
2022-08-11,CEREAL BAGUETTE,20.0,1.35
2022-08-11,CHAUSSON AUX POMMES,7.0,1.6
2022-08-11,COMPLET,10.0,1.9
2022-08-11,COOKIE,16.0,1.15
2022-08-11,COUPE,69.0,0.15
2022-08-11,CROISSANT,147.0,1.2
2022-08-11,CROISSANT AMANDES,9.0,1.6000000000000003
2022-08-11,DEMI BAGUETTE,4.0,0.5
2022-08-11,ECLAIR,2.0,2.2
2022-08-11,FICELLE,10.0,0.7
2022-08-11,FINANCIER X5,6.0,4.0
2022-08-11,FORMULE SANDWICH,10.0,7.0
2022-08-11,KOUIGN AMANN,12.0,2.3
2022-08-11,MOISSON,10.0,2.2
2022-08-11,PAIN,5.0,1.3
2022-08-11,PAIN AU CHOCOLAT,94.0,1.3
2022-08-11,PAIN AUX RAISINS,11.0,1.6
2022-08-11,PAIN BANETTE,9.0,1.6
2022-08-11,PAIN CHOCO AMANDES,7.0,1.7
2022-08-11,QUIM BREAD,4.0,1.2
2022-08-11,SAND JB EMMENTAL,4.0,4.0
2022-08-11,SANDWICH COMPLET,7.0,5.0
2022-08-11,SEIGLE,5.0,2.0
2022-08-11,SPECIAL BREAD,17.0,2.6
2022-08-11,TARTELETTE,4.0,2.2
2022-08-11,TRADITIONAL BAGUETTE,462.0,1.3
2022-08-12,BAGUETTE,54.0,1.0
2022-08-12,BANETTE,67.0,1.15
2022-08-12,BANETTINE,10.0,0.7
2022-08-12,BOISSON 33CL,11.0,1.5
2022-08-12,BOULE 200G,12.0,1.2
2022-08-12,BOULE 400G,13.0,1.7
2022-08-12,BRIOCHE,9.0,6.0
2022-08-12,CAFE OU EAU,2.0,1.0
2022-08-12,CAMPAGNE,15.0,2.0
2022-08-12,CEREAL BAGUETTE,20.0,1.35
2022-08-12,CHAUSSON AUX POMMES,13.0,1.6
2022-08-12,COMPLET,8.0,1.9
2022-08-12,COOKIE,25.0,1.15
2022-08-12,COUPE,81.0,0.15
2022-08-12,CROISSANT,128.0,1.2
2022-08-12,CROISSANT AMANDES,4.0,1.6
2022-08-12,DEMI BAGUETTE,1.0,0.5
2022-08-12,ECLAIR,2.0,2.2
2022-08-12,FICELLE,14.0,0.7
2022-08-12,FINANCIER X5,1.0,4.0
2022-08-12,FORMULE SANDWICH,8.0,7.0
2022-08-12,KOUIGN AMANN,17.0,2.3
2022-08-12,MOISSON,11.0,2.2
2022-08-12,PAIN,7.0,1.3
2022-08-12,PAIN AU CHOCOLAT,103.0,1.3
2022-08-12,PAIN AUX RAISINS,11.0,1.6
2022-08-12,PAIN BANETTE,9.0,1.6
2022-08-12,PAIN CHOCO AMANDES,5.0,1.7
2022-08-12,QUIM BREAD,8.0,1.2
2022-08-12,SAND JB EMMENTAL,11.0,4.0
2022-08-12,SANDWICH COMPLET,9.0,5.0
2022-08-12,SEIGLE,5.0,2.0
2022-08-12,SPECIAL BREAD,15.0,2.6
2022-08-12,TARTELETTE,5.0,2.2
2022-08-12,TRADITIONAL BAGUETTE,465.0,1.3
2022-08-13,BAGUETTE,54.0,1.0
2022-08-13,BANETTE,85.0,1.15
2022-08-13,BANETTINE,10.0,0.7
2022-08-13,BOISSON 33CL,6.0,1.5
2022-08-13,BOULE 200G,12.0,1.2
2022-08-13,BOULE 400G,19.0,1.7
2022-08-13,BRIOCHE,5.0,6.0
2022-08-13,CAFE OU EAU,7.0,1.0
2022-08-13,CAMPAGNE,15.0,2.0
2022-08-13,CEREAL BAGUETTE,20.0,1.35
2022-08-13,CHAUSSON AUX POMMES,9.0,1.6
2022-08-13,COMPLET,10.0,1.8999999999999997
2022-08-13,COOKIE,8.0,1.15
2022-08-13,COUPE,71.0,0.15
2022-08-13,CROISSANT,173.0,1.2
2022-08-13,CROISSANT AMANDES,9.0,1.6
2022-08-13,DEMI BAGUETTE,2.0,0.5
2022-08-13,ECLAIR,5.0,2.2
2022-08-13,FICELLE,10.0,0.6999999999999998
2022-08-13,FINANCIER X5,6.0,4.0
2022-08-13,FORMULE SANDWICH,15.0,7.0
2022-08-13,KOUIGN AMANN,22.0,2.3
2022-08-13,MOISSON,10.0,2.2
2022-08-13,PAIN,3.0,1.3
2022-08-13,PAIN AU CHOCOLAT,92.0,1.3
2022-08-13,PAIN AUX RAISINS,11.0,1.6
2022-08-13,PAIN BANETTE,10.0,1.6
2022-08-13,PAIN CHOCO AMANDES,3.0,1.7
2022-08-13,QUIM BREAD,3.0,1.2
2022-08-13,SAND JB EMMENTAL,2.0,4.0
2022-08-13,SANDWICH COMPLET,7.0,5.0
2022-08-13,SEIGLE,5.0,2.0
2022-08-13,SPECIAL BREAD,17.0,2.6
2022-08-13,TARTELETTE,10.0,2.2
2022-08-13,TRADITIONAL BAGUETTE,541.0,1.3
2022-08-14,BAGUETTE,81.0,1.0
2022-08-14,BANETTE,96.0,1.15
2022-08-14,BANETTINE,10.0,0.7
2022-08-14,BOULE 200G,12.0,1.2
2022-08-14,BOULE 400G,28.0,1.7
2022-08-14,BRIOCHE,16.0,6.0
2022-08-14,CAFE OU EAU,2.0,1.0
2022-08-14,CAMPAGNE,15.0,2.0
2022-08-14,CEREAL BAGUETTE,20.0,1.3500000000000003
2022-08-14,CHAUSSON AUX POMMES,4.0,1.6
2022-08-14,COMPLET,10.0,1.9
2022-08-14,COOKIE,24.0,1.15
2022-08-14,COUPE,86.0,0.15
2022-08-14,CROISSANT,271.0,1.2
2022-08-14,CROISSANT AMANDES,13.0,1.6
2022-08-14,DEMI BAGUETTE,4.0,0.5
2022-08-14,ECLAIR,23.0,2.2
2022-08-14,FICELLE,10.0,0.6999999999999998
2022-08-14,FINANCIER X5,3.0,4.0
2022-08-14,FORMULE SANDWICH,2.0,7.0
2022-08-14,KOUIGN AMANN,30.0,2.3
2022-08-14,MOISSON,10.0,2.2
2022-08-14,PAIN,5.0,1.3
2022-08-14,PAIN AU CHOCOLAT,232.0,1.3
2022-08-14,PAIN AUX RAISINS,16.0,1.6
2022-08-14,PAIN BANETTE,9.0,1.6
2022-08-14,PAIN CHOCO AMANDES,6.0,1.7
2022-08-14,QUIM BREAD,10.0,1.2
2022-08-14,SEIGLE,5.0,2.0
2022-08-14,SPECIAL BREAD,19.0,2.6
2022-08-14,TARTELETTE,18.0,2.2
2022-08-14,TRADITIONAL BAGUETTE,707.0,1.3
2022-08-15,BAGUETTE,60.0,1.0
2022-08-15,BANETTE,84.0,1.15
2022-08-15,BANETTINE,8.0,0.7
2022-08-15,BOISSON 33CL,1.0,1.5
2022-08-15,BOULE 200G,12.0,1.2
2022-08-15,BOULE 400G,20.0,1.7
2022-08-15,BRIOCHE,8.0,6.0
2022-08-15,CAFE OU EAU,2.0,1.0
2022-08-15,CAMPAGNE,16.0,2.0
2022-08-15,CEREAL BAGUETTE,20.0,1.35
2022-08-15,CHAUSSON AUX POMMES,1.0,1.6
2022-08-15,COMPLET,10.0,1.8999999999999997
2022-08-15,COOKIE,11.0,1.15
2022-08-15,COUPE,75.0,0.15
2022-08-15,CROISSANT,156.0,1.2
2022-08-15,CROISSANT AMANDES,6.0,1.6
2022-08-15,DEMI BAGUETTE,2.0,0.5
2022-08-15,ECLAIR,12.0,2.2
2022-08-15,FICELLE,10.0,0.7
2022-08-15,FINANCIER X5,3.0,4.0
2022-08-15,FORMULE SANDWICH,5.0,7.0
2022-08-15,KOUIGN AMANN,24.0,2.3
2022-08-15,MOISSON,10.0,2.2
2022-08-15,PAIN,6.0,1.3
2022-08-15,PAIN AU CHOCOLAT,109.0,1.3
2022-08-15,PAIN AUX RAISINS,12.0,1.6
2022-08-15,PAIN BANETTE,10.0,1.6
2022-08-15,PAIN CHOCO AMANDES,1.0,1.7
2022-08-15,QUIM BREAD,5.0,1.2
2022-08-15,SAND JB EMMENTAL,1.0,4.0
2022-08-15,SEIGLE,5.0,2.0
2022-08-15,SPECIAL BREAD,15.0,2.6
2022-08-15,TARTELETTE,9.0,2.2
2022-08-15,TRADITIONAL BAGUETTE,585.0,1.3
2022-08-16,BAGUETTE,35.0,1.0
2022-08-16,BANETTE,71.0,1.15
2022-08-16,BANETTINE,10.0,0.7
2022-08-16,BOISSON 33CL,5.0,1.5
2022-08-16,BOULE 200G,11.0,1.2
2022-08-16,BOULE 400G,11.0,1.7
2022-08-16,BRIOCHE,7.0,6.0
2022-08-16,CAFE OU EAU,7.0,1.0
2022-08-16,CAMPAGNE,18.0,2.0
2022-08-16,CEREAL BAGUETTE,20.0,1.3500000000000003
2022-08-16,CHAUSSON AUX POMMES,4.0,1.6000000000000003
2022-08-16,COMPLET,10.0,1.9
2022-08-16,COOKIE,16.0,1.15
2022-08-16,COUPE,67.0,0.15
2022-08-16,CROISSANT,68.0,1.2
2022-08-16,CROISSANT AMANDES,4.0,1.6000000000000003
2022-08-16,DEMI BAGUETTE,2.0,0.5
2022-08-16,ECLAIR,4.0,2.2
2022-08-16,FICELLE,11.0,0.7
2022-08-16,FINANCIER X5,4.0,4.0
2022-08-16,FORMULE SANDWICH,12.0,7.0
2022-08-16,KOUIGN AMANN,4.0,2.3
2022-08-16,MOISSON,10.0,2.2
2022-08-16,PAIN,5.0,1.3
2022-08-16,PAIN AU CHOCOLAT,62.0,1.3
2022-08-16,PAIN AUX RAISINS,9.0,1.6
2022-08-16,PAIN BANETTE,8.0,1.6
2022-08-16,PAIN CHOCO AMANDES,5.0,1.7
2022-08-16,QUIM BREAD,3.0,1.2
2022-08-16,SAND JB EMMENTAL,4.0,4.0
2022-08-16,SANDWICH COMPLET,4.0,5.0
2022-08-16,SEIGLE,5.0,2.0
2022-08-16,SPECIAL BREAD,14.0,2.6000000000000005
2022-08-16,TARTELETTE,10.0,2.2
2022-08-16,TRADITIONAL BAGUETTE,417.0,1.3
2022-08-17,BAGUETTE,41.0,1.0
2022-08-17,BANETTE,39.0,1.15
2022-08-17,BANETTINE,10.0,0.7
2022-08-17,BOISSON 33CL,3.0,1.5
2022-08-17,BOULE 200G,11.0,1.2
2022-08-17,BOULE 400G,13.0,1.7
2022-08-17,BRIOCHE,5.0,6.0
2022-08-17,CAFE OU EAU,1.0,1.0
2022-08-17,CAMPAGNE,12.0,2.0
2022-08-17,CEREAL BAGUETTE,16.0,1.35
2022-08-17,CHAUSSON AUX POMMES,6.0,1.6000000000000003
2022-08-17,COMPLET,6.0,1.8999999999999997
2022-08-17,COOKIE,15.0,1.15
2022-08-17,COUPE,69.0,0.15
2022-08-17,CROISSANT,67.0,1.2
2022-08-17,CROISSANT AMANDES,11.0,1.6
2022-08-17,ECLAIR,3.0,2.2
2022-08-17,FICELLE,6.0,0.7
2022-08-17,FINANCIER X5,3.0,4.0
2022-08-17,FORMULE SANDWICH,8.0,7.0
2022-08-17,KOUIGN AMANN,7.0,2.3
2022-08-17,MOISSON,8.0,2.2
2022-08-17,PAIN,4.0,1.3
2022-08-17,PAIN AU CHOCOLAT,70.0,1.3
2022-08-17,PAIN AUX RAISINS,5.0,1.6000000000000003
2022-08-17,PAIN BANETTE,8.0,1.6
2022-08-17,PAIN CHOCO AMANDES,12.0,1.7
2022-08-17,QUIM BREAD,14.0,1.2
2022-08-17,SAND JB EMMENTAL,3.0,4.0
2022-08-17,SANDWICH COMPLET,1.0,5.0
2022-08-17,SEIGLE,5.0,2.0
2022-08-17,SPECIAL BREAD,16.0,2.6
2022-08-17,TARTELETTE,11.0,2.2
2022-08-17,TRADITIONAL BAGUETTE,414.0,1.3
2022-08-18,BAGUETTE,71.0,1.0
2022-08-18,BANETTE,70.0,1.15
2022-08-18,BANETTINE,9.0,0.7
2022-08-18,BOISSON 33CL,4.0,1.5
2022-08-18,BOULE 200G,12.0,1.2
2022-08-18,BOULE 400G,15.0,1.6999999999999997
2022-08-18,BRIOCHE,6.0,6.0
2022-08-18,CAFE OU EAU,1.0,1.0
2022-08-18,CAMPAGNE,12.0,2.0
2022-08-18,CEREAL BAGUETTE,19.0,1.35
2022-08-18,CHAUSSON AUX POMMES,8.0,1.6000000000000003
2022-08-18,COMPLET,9.0,1.8999999999999997
2022-08-18,COOKIE,18.0,1.15
2022-08-18,COUPE,64.0,0.15
2022-08-18,CROISSANT,120.0,1.2
2022-08-18,CROISSANT AMANDES,3.0,1.6
2022-08-18,DEMI BAGUETTE,3.0,0.5
2022-08-18,ECLAIR,10.0,2.2
2022-08-18,FICELLE,13.0,0.7
2022-08-18,FORMULE SANDWICH,6.0,7.0
2022-08-18,KOUIGN AMANN,14.0,2.3
2022-08-18,MOISSON,10.0,2.2
2022-08-18,PAIN,8.0,1.3
2022-08-18,PAIN AU CHOCOLAT,106.0,1.3
2022-08-18,PAIN AUX RAISINS,9.0,1.6000000000000003
2022-08-18,PAIN BANETTE,8.0,1.6
2022-08-18,PAIN CHOCO AMANDES,5.0,1.7
2022-08-18,QUIM BREAD,5.0,1.2
2022-08-18,SAND JB EMMENTAL,3.0,4.0
2022-08-18,SANDWICH COMPLET,5.0,5.0
2022-08-18,SEIGLE,5.0,2.0
2022-08-18,SPECIAL BREAD,12.0,2.6
2022-08-18,TARTELETTE,6.0,2.2
2022-08-18,TRADITIONAL BAGUETTE,498.0,1.3
2022-08-19,BAGUETTE,53.0,1.0
2022-08-19,BANETTE,60.0,1.15
2022-08-19,BANETTINE,8.0,0.7
2022-08-19,BOISSON 33CL,6.0,1.5
2022-08-19,BOULE 200G,11.0,1.2
2022-08-19,BOULE 400G,7.0,1.7
2022-08-19,BRIOCHE,5.0,6.0
2022-08-19,CAFE OU EAU,5.0,1.0
2022-08-19,CAMPAGNE,17.0,2.0
2022-08-19,CEREAL BAGUETTE,13.0,1.3500000000000003
2022-08-19,CHAUSSON AUX POMMES,5.0,1.6
2022-08-19,COMPLET,10.0,1.8999999999999997
2022-08-19,COOKIE,20.0,1.15
2022-08-19,COUPE,52.0,0.15
2022-08-19,CROISSANT,84.0,1.2
2022-08-19,CROISSANT AMANDES,7.0,1.6000000000000003
2022-08-19,DEMI BAGUETTE,1.0,0.5
2022-08-19,FICELLE,9.0,0.7
2022-08-19,FINANCIER X5,1.0,4.0
2022-08-19,FORMULE SANDWICH,3.0,7.0
2022-08-19,KOUIGN AMANN,12.0,2.3
2022-08-19,MOISSON,6.0,2.2
2022-08-19,PAIN,6.0,1.3
2022-08-19,PAIN AU CHOCOLAT,71.0,1.3
2022-08-19,PAIN AUX RAISINS,7.0,1.6000000000000003
2022-08-19,PAIN BANETTE,8.0,1.6
2022-08-19,PAIN CHOCO AMANDES,5.0,1.7
2022-08-19,QUIM BREAD,13.0,1.2
2022-08-19,SAND JB EMMENTAL,3.0,4.0
2022-08-19,SANDWICH COMPLET,4.0,5.0
2022-08-19,SEIGLE,5.0,2.0
2022-08-19,SPECIAL BREAD,16.0,2.6
2022-08-19,TARTELETTE,1.0,2.2
2022-08-19,TRADITIONAL BAGUETTE,375.0,1.3000000000000003
2022-08-20,BAGUETTE,61.0,1.0
2022-08-20,BANETTE,74.0,1.15
2022-08-20,BANETTINE,7.0,0.7
2022-08-20,BOISSON 33CL,5.0,1.5
2022-08-20,BOULE 200G,12.0,1.2
2022-08-20,BOULE 400G,12.0,1.7
2022-08-20,BRIOCHE,9.0,6.0
2022-08-20,CAFE OU EAU,4.0,1.0
2022-08-20,CAMPAGNE,16.0,2.0
2022-08-20,CEREAL BAGUETTE,8.0,1.3500000000000003
2022-08-20,CHAUSSON AUX POMMES,5.0,1.6000000000000003
2022-08-20,COMPLET,10.0,1.9
2022-08-20,COOKIE,21.0,1.15
2022-08-20,COUPE,73.0,0.15
2022-08-20,CROISSANT,109.0,1.2
2022-08-20,CROISSANT AMANDES,9.0,1.6
2022-08-20,DEMI BAGUETTE,4.0,0.5
2022-08-20,ECLAIR,15.0,2.2
2022-08-20,FICELLE,9.0,0.7
2022-08-20,FINANCIER X5,12.0,4.0
2022-08-20,FORMULE SANDWICH,5.0,7.0
2022-08-20,KOUIGN AMANN,26.0,2.3
2022-08-20,MOISSON,5.0,2.2
2022-08-20,PAIN,4.0,1.3
2022-08-20,PAIN AU CHOCOLAT,83.0,1.3
2022-08-20,PAIN AUX RAISINS,12.0,1.6
2022-08-20,PAIN BANETTE,7.0,1.6000000000000003
2022-08-20,PAIN CHOCO AMANDES,15.0,1.7
2022-08-20,QUIM BREAD,11.0,1.2
2022-08-20,SAND JB EMMENTAL,4.0,4.0
2022-08-20,SANDWICH COMPLET,15.0,5.0
2022-08-20,SEIGLE,5.0,2.0
2022-08-20,SPECIAL BREAD,14.0,2.6
2022-08-20,TARTELETTE,13.0,2.2
2022-08-20,TRADITIONAL BAGUETTE,452.0,1.3
2022-08-21,BAGUETTE,73.0,1.0
2022-08-21,BANETTE,73.0,1.15
2022-08-21,BANETTINE,10.0,0.7
2022-08-21,BOISSON 33CL,1.0,1.5
2022-08-21,BOULE 200G,12.0,1.2
2022-08-21,BOULE 400G,12.0,1.7
2022-08-21,BRIOCHE,11.0,6.0
2022-08-21,CAMPAGNE,27.0,2.0
2022-08-21,CEREAL BAGUETTE,17.0,1.35
2022-08-21,CHAUSSON AUX POMMES,5.0,1.6000000000000003
2022-08-21,COMPLET,9.0,1.8999999999999997
2022-08-21,COOKIE,15.0,1.15
2022-08-21,COUPE,73.0,0.15
2022-08-21,CROISSANT,179.0,1.2
2022-08-21,CROISSANT AMANDES,9.0,1.6000000000000003
2022-08-21,DEMI BAGUETTE,4.0,0.5
2022-08-21,ECLAIR,10.0,2.2
2022-08-21,FICELLE,12.0,0.7
2022-08-21,FINANCIER X5,2.0,4.0
2022-08-21,FORMULE SANDWICH,4.0,7.0
2022-08-21,KOUIGN AMANN,24.0,2.3
2022-08-21,MOISSON,10.0,2.2
2022-08-21,PAIN,6.0,1.3
2022-08-21,PAIN AU CHOCOLAT,141.0,1.3
2022-08-21,PAIN AUX RAISINS,5.0,1.6000000000000003
2022-08-21,PAIN BANETTE,9.0,1.6000000000000003
2022-08-21,PAIN CHOCO AMANDES,5.0,1.7
2022-08-21,QUIM BREAD,4.0,1.2
2022-08-21,SEIGLE,5.0,2.0
2022-08-21,SPECIAL BREAD,14.0,2.6
2022-08-21,TARTELETTE,19.0,2.2
2022-08-21,TRADITIONAL BAGUETTE,574.0,1.3
2022-08-22,BAGUETTE,50.0,1.0
2022-08-22,BANETTE,49.0,1.15
2022-08-22,BANETTINE,6.0,0.7
2022-08-22,BOULE 200G,9.0,1.2
2022-08-22,BOULE 400G,8.0,1.7
2022-08-22,BRIOCHE,6.0,6.0
2022-08-22,CAFE OU EAU,5.0,1.0
2022-08-22,CAMPAGNE,10.0,2.0
2022-08-22,CEREAL BAGUETTE,20.0,1.35
2022-08-22,CHAUSSON AUX POMMES,1.0,1.6
2022-08-22,COMPLET,10.0,1.9
2022-08-22,COOKIE,14.0,1.15
2022-08-22,COUPE,59.0,0.15
2022-08-22,CROISSANT,84.0,1.2
2022-08-22,CROISSANT AMANDES,7.0,1.6
2022-08-22,DEMI BAGUETTE,4.0,0.5
2022-08-22,ECLAIR,4.0,2.2
2022-08-22,FICELLE,5.0,0.7
2022-08-22,FINANCIER X5,2.0,4.0
2022-08-22,FORMULE SANDWICH,8.0,7.0
2022-08-22,KOUIGN AMANN,6.0,2.3
2022-08-22,MOISSON,9.0,2.2
2022-08-22,PAIN,5.0,1.3
2022-08-22,PAIN AU CHOCOLAT,72.0,1.3
2022-08-22,PAIN AUX RAISINS,10.0,1.6
2022-08-22,PAIN BANETTE,7.0,1.6
2022-08-22,PAIN CHOCO AMANDES,4.0,1.7
2022-08-22,QUIM BREAD,10.0,1.2
2022-08-22,SAND JB EMMENTAL,5.0,4.0
2022-08-22,SANDWICH COMPLET,8.0,5.0
2022-08-22,SEIGLE,3.0,2.0
2022-08-22,SPECIAL BREAD,11.0,2.6
2022-08-22,TARTELETTE,12.0,2.2
2022-08-22,TRADITIONAL BAGUETTE,369.0,1.3
2022-08-23,BAGUETTE,42.0,1.0
2022-08-23,BANETTE,67.0,1.15
2022-08-23,BANETTINE,2.0,0.7
